Weekend,Pickup_hour,Pickup_minute,Zone,Number_trips
FALSE,8,0,Penn Station/Madison Sq West,2897
FALSE,8,0,World Trade Center,157
FALSE,8,0,Midtown South,1117
FALSE,8,0,Manhattanville,237
FALSE,8,0,Yorkville West,1008
FALSE,8,0,Lenox Hill West,1921
FALSE,8,0,Lenox Hill East,1353
FALSE,8,0,Washington Heights South,336
FALSE,8,0,Midtown North,649
FALSE,8,0,Upper West Side North,1668
FALSE,8,0,Washington Heights North,132
FALSE,8,0,Financial District North,360
FALSE,8,0,Inwood,60
FALSE,8,0,Alphabet City,151
FALSE,8,0,Battery Park City,798
FALSE,8,0,Bloomingdale,135
FALSE,8,0,Chinatown,19
FALSE,8,0,Financial District South,143
FALSE,8,0,Seaport,20
FALSE,8,0,Inwood Hill Park,11
FALSE,8,0,Roosevelt Island,2
FALSE,8,0,Central Park,12
FALSE,8,0,Battery Park,1
FALSE,8,0,Marble Hill,11
FALSE,8,0,Randalls Island,3
FALSE,8,0,Highbridge Park,0
FALSE,8,0,Governor's Island/Ellis Island/Liberty Island,0
FALSE,8,10,Gramercy,1677
FALSE,8,10,Upper East Side South,3504
FALSE,8,10,Flatiron,1639
FALSE,8,10,Meatpacking/West Village West,472
FALSE,8,10,UN/Turtle Bay South,968
FALSE,8,10,East Village,864
FALSE,8,10,Garment District,1647
FALSE,8,10,East Harlem North,977
FALSE,8,10,TriBeCa/Civic Center,989
FALSE,8,10,Times Sq/Theatre District,2026
FALSE,8,10,Lincoln Square East,2518
FALSE,8,10,Midtown Center,1749
FALSE,8,10,Hudson Sq,399
FALSE,8,10,Upper East Side North,3353
FALSE,8,10,Greenwich Village North,1024
FALSE,8,10,West Village,1223
FALSE,8,10,East Harlem South,1112
FALSE,8,10,Lower East Side,301
FALSE,8,10,Union Sq,909
FALSE,8,10,Upper West Side South,1463
FALSE,8,10,Lincoln Square West,599
FALSE,8,10,Murray Hill,2900
FALSE,8,10,Midtown East,1482
FALSE,8,10,Manhattan Valley,633
FALSE,8,10,Central Harlem,1026
FALSE,8,10,SoHo,328
FALSE,8,10,Central Harlem North,466
FALSE,8,10,West Chelsea/Hudson Yards,476
FALSE,8,10,Hamilton Heights,338
FALSE,8,10,Little Italy/NoLiTa,265
FALSE,8,10,Greenwich Village South,387
FALSE,8,10,East Chelsea,1000
FALSE,8,10,Sutton Place/Turtle Bay North,1595
FALSE,8,10,Clinton West,522
FALSE,8,10,Two Bridges/Seward Park,33
FALSE,8,10,Stuy Town/Peter Cooper Village,150
FALSE,8,10,Yorkville East,932
FALSE,8,10,Kips Bay,833
FALSE,8,10,Clinton East,1250
FALSE,8,10,Morningside Heights,681
FALSE,8,10,Penn Station/Madison Sq West,2721
FALSE,8,10,World Trade Center,134
FALSE,8,10,Midtown South,1295
FALSE,8,10,Manhattanville,200
FALSE,8,10,Yorkville West,1176
FALSE,8,10,Lenox Hill West,2032
FALSE,8,10,Lenox Hill East,1366
FALSE,8,10,Washington Heights South,313
FALSE,8,10,Midtown North,757
FALSE,8,10,Upper West Side North,1572
FALSE,8,10,Washington Heights North,157
FALSE,8,10,Financial District North,466
FALSE,8,10,Inwood,47
FALSE,8,10,Alphabet City,153
FALSE,8,10,Battery Park City,918
FALSE,8,10,Bloomingdale,154
FALSE,8,10,Chinatown,21
FALSE,8,10,Financial District South,148
FALSE,8,10,Seaport,39
FALSE,8,10,Inwood Hill Park,8
FALSE,8,10,Roosevelt Island,3
FALSE,8,10,Central Park,9
FALSE,8,10,Battery Park,8
FALSE,8,10,Marble Hill,6
FALSE,8,10,Randalls Island,1
FALSE,8,10,Highbridge Park,0
FALSE,8,10,Governor's Island/Ellis Island/Liberty Island,0
FALSE,8,20,Gramercy,1639
FALSE,8,20,Upper East Side South,3380
FALSE,8,20,Flatiron,1760
FALSE,8,20,Meatpacking/West Village West,631
FALSE,8,20,UN/Turtle Bay South,957
FALSE,8,20,East Village,900
FALSE,8,20,Garment District,1421
FALSE,8,20,East Harlem North,757
FALSE,8,20,TriBeCa/Civic Center,1026
FALSE,8,20,Times Sq/Theatre District,1944
FALSE,8,20,Lincoln Square East,2426
FALSE,8,20,Midtown Center,1897
FALSE,8,20,Hudson Sq,481
FALSE,8,20,Upper East Side North,3221
FALSE,8,20,Greenwich Village North,1026
FALSE,8,20,West Village,1238
FALSE,8,20,East Harlem South,1202
FALSE,8,20,Lower East Side,348
FALSE,8,20,Union Sq,861
FALSE,8,20,Upper West Side South,1468
FALSE,8,20,Lincoln Square West,602
FALSE,8,20,Murray Hill,2908
FALSE,8,20,Midtown East,1542
FALSE,8,20,Manhattan Valley,637
FALSE,8,20,Central Harlem,944
FALSE,8,20,SoHo,313
FALSE,8,20,Central Harlem North,524
FALSE,8,20,West Chelsea/Hudson Yards,469
FALSE,8,20,Hamilton Heights,302
FALSE,8,20,Little Italy/NoLiTa,249
FALSE,8,20,Greenwich Village South,361
FALSE,8,20,East Chelsea,966
FALSE,8,20,Sutton Place/Turtle Bay North,1690
FALSE,8,20,Clinton West,561
FALSE,8,20,Two Bridges/Seward Park,46
FALSE,8,20,Stuy Town/Peter Cooper Village,132
FALSE,8,20,Yorkville East,835
FALSE,8,20,Kips Bay,709
FALSE,8,20,Clinton East,1205
FALSE,8,20,Morningside Heights,695
FALSE,8,20,Penn Station/Madison Sq West,2468
FALSE,8,20,World Trade Center,177
FALSE,8,20,Midtown South,1251
FALSE,8,20,Manhattanville,220
FALSE,8,20,Yorkville West,1160
FALSE,8,20,Lenox Hill West,1824
FALSE,8,20,Lenox Hill East,1199
FALSE,8,20,Washington Heights South,389
FALSE,8,20,Midtown North,680
FALSE,8,20,Upper West Side North,1633
FALSE,8,20,Washington Heights North,153
FALSE,8,20,Financial District North,417
FALSE,8,20,Inwood,32
FALSE,8,20,Alphabet City,169
FALSE,8,20,Battery Park City,855
FALSE,8,20,Bloomingdale,127
FALSE,8,20,Chinatown,21
FALSE,8,20,Financial District South,112
FALSE,8,20,Seaport,45
FALSE,8,20,Inwood Hill Park,3
FALSE,8,20,Roosevelt Island,0
FALSE,8,20,Central Park,16
FALSE,8,20,Battery Park,5
FALSE,8,20,Marble Hill,8
FALSE,8,20,Randalls Island,3
FALSE,8,20,Highbridge Park,0
FALSE,8,20,Governor's Island/Ellis Island/Liberty Island,0
FALSE,8,30,Gramercy,1741
FALSE,8,30,Upper East Side South,3526
FALSE,8,30,Flatiron,1817
FALSE,8,30,Meatpacking/West Village West,667
FALSE,8,30,UN/Turtle Bay South,1095
FALSE,8,30,East Village,833
FALSE,8,30,Garment District,1522
FALSE,8,30,East Harlem North,941
FALSE,8,30,TriBeCa/Civic Center,898
FALSE,8,30,Times Sq/Theatre District,2046
FALSE,8,30,Lincoln Square East,2655
FALSE,8,30,Midtown Center,2002
FALSE,8,30,Hudson Sq,449
FALSE,8,30,Upper East Side North,2819
FALSE,8,30,Greenwich Village North,895
FALSE,8,30,West Village,1184
FALSE,8,30,East Harlem South,1132
FALSE,8,30,Lower East Side,354
FALSE,8,30,Union Sq,946
FALSE,8,30,Upper West Side South,1451
FALSE,8,30,Lincoln Square West,610
FALSE,8,30,Murray Hill,3102
FALSE,8,30,Midtown East,1676
FALSE,8,30,Manhattan Valley,507
FALSE,8,30,Central Harlem,1036
FALSE,8,30,SoHo,349
FALSE,8,30,Central Harlem North,446
FALSE,8,30,West Chelsea/Hudson Yards,523
FALSE,8,30,Hamilton Heights,336
FALSE,8,30,Little Italy/NoLiTa,275
FALSE,8,30,Greenwich Village South,429
FALSE,8,30,East Chelsea,954
FALSE,8,30,Sutton Place/Turtle Bay North,1724
FALSE,8,30,Clinton West,596
FALSE,8,30,Two Bridges/Seward Park,43
FALSE,8,30,Stuy Town/Peter Cooper Village,114
FALSE,8,30,Yorkville East,715
FALSE,8,30,Kips Bay,743
FALSE,8,30,Clinton East,1147
FALSE,8,30,Morningside Heights,750
FALSE,8,30,Penn Station/Madison Sq West,2382
FALSE,8,30,World Trade Center,159
FALSE,8,30,Midtown South,1210
FALSE,8,30,Manhattanville,181
FALSE,8,30,Yorkville West,971
FALSE,8,30,Lenox Hill West,1751
FALSE,8,30,Lenox Hill East,1302
FALSE,8,30,Washington Heights South,319
FALSE,8,30,Midtown North,719
FALSE,8,30,Upper West Side North,1530
FALSE,8,30,Washington Heights North,128
FALSE,8,30,Financial District North,369
FALSE,8,30,Inwood,31
FALSE,8,30,Alphabet City,137
FALSE,8,30,Battery Park City,866
FALSE,8,30,Bloomingdale,92
FALSE,8,30,Chinatown,32
FALSE,8,30,Financial District South,133
FALSE,8,30,Seaport,65
FALSE,8,30,Inwood Hill Park,9
FALSE,8,30,Roosevelt Island,5
FALSE,8,30,Central Park,10
FALSE,8,30,Battery Park,8
FALSE,8,30,Marble Hill,13
FALSE,8,30,Randalls Island,3
FALSE,8,30,Highbridge Park,0
FALSE,8,30,Governor's Island/Ellis Island/Liberty Island,0
FALSE,8,40,Gramercy,1491
FALSE,8,40,Upper East Side South,3693
FALSE,8,40,Flatiron,1787
FALSE,8,40,Meatpacking/West Village West,620
FALSE,8,40,UN/Turtle Bay South,948
FALSE,8,40,East Village,846
FALSE,8,40,Garment District,1357
FALSE,8,40,East Harlem North,1113
FALSE,8,40,TriBeCa/Civic Center,959
FALSE,8,40,Times Sq/Theatre District,2015
FALSE,8,40,Lincoln Square East,2464
FALSE,8,40,Midtown Center,2020
FALSE,8,40,Hudson Sq,501
FALSE,8,40,Upper East Side North,2847
FALSE,8,40,Greenwich Village North,1060
FALSE,8,40,West Village,1284
FALSE,8,40,East Harlem South,1188
FALSE,8,40,Lower East Side,364
FALSE,8,40,Union Sq,983
FALSE,8,40,Upper West Side South,1356
FALSE,8,40,Lincoln Square West,569
FALSE,8,40,Murray Hill,3026
FALSE,8,40,Midtown East,1778
FALSE,8,40,Manhattan Valley,579
FALSE,8,40,Central Harlem,1088
FALSE,8,40,SoHo,365
FALSE,8,40,Central Harlem North,503
FALSE,8,40,West Chelsea/Hudson Yards,594
FALSE,8,40,Hamilton Heights,314
FALSE,8,40,Little Italy/NoLiTa,335
FALSE,8,40,Greenwich Village South,430
FALSE,8,40,East Chelsea,1116
FALSE,8,40,Sutton Place/Turtle Bay North,1799
FALSE,8,40,Clinton West,578
FALSE,8,40,Two Bridges/Seward Park,50
FALSE,8,40,Stuy Town/Peter Cooper Village,97
FALSE,8,40,Yorkville East,646
FALSE,8,40,Kips Bay,664
FALSE,8,40,Clinton East,1234
FALSE,8,40,Morningside Heights,810
FALSE,8,40,Penn Station/Madison Sq West,2421
FALSE,8,40,World Trade Center,167
FALSE,8,40,Midtown South,1426
FALSE,8,40,Manhattanville,210
FALSE,8,40,Yorkville West,991
FALSE,8,40,Lenox Hill West,1522
FALSE,8,40,Lenox Hill East,1340
FALSE,8,40,Washington Heights South,293
FALSE,8,40,Midtown North,578
FALSE,8,40,Upper West Side North,1482
FALSE,8,40,Washington Heights North,94
FALSE,8,40,Financial District North,474
FALSE,8,40,Inwood,38
FALSE,8,40,Alphabet City,161
FALSE,8,40,Battery Park City,908
FALSE,8,40,Bloomingdale,143
FALSE,8,40,Chinatown,24
FALSE,8,40,Financial District South,144
FALSE,8,40,Seaport,42
FALSE,8,40,Inwood Hill Park,2
FALSE,8,40,Roosevelt Island,6
FALSE,8,40,Central Park,10
FALSE,8,40,Battery Park,11
FALSE,8,40,Marble Hill,15
FALSE,8,40,Randalls Island,1
FALSE,8,40,Highbridge Park,0
FALSE,8,40,Governor's Island/Ellis Island/Liberty Island,0
FALSE,8,50,Gramercy,1470
FALSE,8,50,Upper East Side South,3761
FALSE,8,50,Flatiron,1761
FALSE,8,50,Meatpacking/West Village West,625
FALSE,8,50,UN/Turtle Bay South,864
FALSE,8,50,East Village,759
FALSE,8,50,Garment District,1657
FALSE,8,50,East Harlem North,958
FALSE,8,50,TriBeCa/Civic Center,1068
FALSE,8,50,Times Sq/Theatre District,1811
FALSE,8,50,Lincoln Square East,2650
FALSE,8,50,Midtown Center,1839
FALSE,8,50,Hudson Sq,492
FALSE,8,50,Upper East Side North,2964
FALSE,8,50,Greenwich Village North,1101
FALSE,8,50,West Village,1333
FALSE,8,50,East Harlem South,1161
FALSE,8,50,Lower East Side,390
FALSE,8,50,Union Sq,1005
FALSE,8,50,Upper West Side South,1281
FALSE,8,50,Lincoln Square West,569
FALSE,8,50,Murray Hill,2839
FALSE,8,50,Midtown East,1605
FALSE,8,50,Manhattan Valley,594
FALSE,8,50,Central Harlem,1005
FALSE,8,50,SoHo,376
FALSE,8,50,Central Harlem North,452
FALSE,8,50,West Chelsea/Hudson Yards,579
FALSE,8,50,Hamilton Heights,371
FALSE,8,50,Little Italy/NoLiTa,296
FALSE,8,50,Greenwich Village South,477
FALSE,8,50,East Chelsea,1000
FALSE,8,50,Sutton Place/Turtle Bay North,1703
FALSE,8,50,Clinton West,591
FALSE,8,50,Two Bridges/Seward Park,59
FALSE,8,50,Stuy Town/Peter Cooper Village,87
FALSE,8,50,Yorkville East,667
FALSE,8,50,Kips Bay,708
FALSE,8,50,Clinton East,1060
FALSE,8,50,Morningside Heights,773
FALSE,8,50,Penn Station/Madison Sq West,2268
FALSE,8,50,World Trade Center,167
FALSE,8,50,Midtown South,1391
FALSE,8,50,Manhattanville,195
FALSE,8,50,Yorkville West,866
FALSE,8,50,Lenox Hill West,1789
FALSE,8,50,Lenox Hill East,1202
FALSE,8,50,Washington Heights South,308
FALSE,8,50,Midtown North,685
FALSE,8,50,Upper West Side North,1535
FALSE,8,50,Washington Heights North,111
FALSE,8,50,Financial District North,417
FALSE,8,50,Inwood,36
FALSE,8,50,Alphabet City,147
FALSE,8,50,Battery Park City,941
FALSE,8,50,Bloomingdale,133
FALSE,8,50,Chinatown,18
FALSE,8,50,Financial District South,139
FALSE,8,50,Seaport,41
FALSE,8,50,Inwood Hill Park,7
FALSE,8,50,Roosevelt Island,5
FALSE,8,50,Central Park,15
FALSE,8,50,Battery Park,8
FALSE,8,50,Marble Hill,27
FALSE,8,50,Randalls Island,4
FALSE,8,50,Highbridge Park,0
FALSE,8,50,Governor's Island/Ellis Island/Liberty Island,0
FALSE,9,0,Gramercy,1591
FALSE,9,0,Upper East Side South,3546
FALSE,9,0,Flatiron,1892
FALSE,9,0,Meatpacking/West Village West,632
FALSE,9,0,UN/Turtle Bay South,1017
FALSE,9,0,East Village,776
FALSE,9,0,Garment District,1506
FALSE,9,0,East Harlem North,914
FALSE,9,0,TriBeCa/Civic Center,1072
FALSE,9,0,Times Sq/Theatre District,2136
FALSE,9,0,Lincoln Square East,2362
FALSE,9,0,Midtown Center,1960
FALSE,9,0,Hudson Sq,471
FALSE,9,0,Upper East Side North,3040
FALSE,9,0,Greenwich Village North,984
FALSE,9,0,West Village,1481
FALSE,9,0,East Harlem South,1095
FALSE,9,0,Lower East Side,378
FALSE,9,0,Union Sq,920
FALSE,9,0,Upper West Side South,1290
FALSE,9,0,Lincoln Square West,619
FALSE,9,0,Murray Hill,2807
FALSE,9,0,Midtown East,1543
FALSE,9,0,Manhattan Valley,496
FALSE,9,0,Central Harlem,937
FALSE,9,0,SoHo,350
FALSE,9,0,Central Harlem North,394
FALSE,9,0,West Chelsea/Hudson Yards,535
FALSE,9,0,Hamilton Heights,273
FALSE,9,0,Little Italy/NoLiTa,385
FALSE,9,0,Greenwich Village South,478
FALSE,9,0,East Chelsea,988
FALSE,9,0,Sutton Place/Turtle Bay North,1545
FALSE,9,0,Clinton West,557
FALSE,9,0,Two Bridges/Seward Park,56
FALSE,9,0,Stuy Town/Peter Cooper Village,102
FALSE,9,0,Yorkville East,665
FALSE,9,0,Kips Bay,655
FALSE,9,0,Clinton East,1091
FALSE,9,0,Morningside Heights,808
FALSE,9,0,Penn Station/Madison Sq West,2600
FALSE,9,0,World Trade Center,186
FALSE,9,0,Midtown South,1326
FALSE,9,0,Manhattanville,184
FALSE,9,0,Yorkville West,891
FALSE,9,0,Lenox Hill West,1519
FALSE,9,0,Lenox Hill East,1241
FALSE,9,0,Washington Heights South,279
FALSE,9,0,Midtown North,702
FALSE,9,0,Upper West Side North,1398
FALSE,9,0,Washington Heights North,103
FALSE,9,0,Financial District North,371
FALSE,9,0,Inwood,27
FALSE,9,0,Alphabet City,130
FALSE,9,0,Battery Park City,805
FALSE,9,0,Bloomingdale,109
FALSE,9,0,Chinatown,20
FALSE,9,0,Financial District South,139
FALSE,9,0,Seaport,45
FALSE,9,0,Inwood Hill Park,6
FALSE,9,0,Roosevelt Island,3
FALSE,9,0,Central Park,20
FALSE,9,0,Battery Park,4
FALSE,9,0,Marble Hill,15
FALSE,9,0,Randalls Island,3
FALSE,9,0,Highbridge Park,0
FALSE,9,0,Governor's Island/Ellis Island/Liberty Island,0
FALSE,9,10,Gramercy,1493
FALSE,9,10,Upper East Side South,3517
FALSE,9,10,Flatiron,1730
FALSE,9,10,Meatpacking/West Village West,618
FALSE,9,10,UN/Turtle Bay South,847
FALSE,9,10,East Village,956
FALSE,9,10,Garment District,1614
FALSE,9,10,East Harlem North,797
FALSE,9,10,TriBeCa/Civic Center,921
FALSE,9,10,Times Sq/Theatre District,2121
FALSE,9,10,Lincoln Square East,2507
FALSE,9,10,Midtown Center,1992
FALSE,9,10,Hudson Sq,435
FALSE,9,10,Upper East Side North,2685
FALSE,9,10,Greenwich Village North,1078
FALSE,9,10,West Village,1461
FALSE,9,10,East Harlem South,1021
FALSE,9,10,Lower East Side,382
FALSE,9,10,Union Sq,914
FALSE,9,10,Upper West Side South,1356
FALSE,9,10,Lincoln Square West,612
FALSE,9,10,Murray Hill,2730
FALSE,9,10,Midtown East,1520
FALSE,9,10,Manhattan Valley,518
FALSE,9,10,Central Harlem,841
FALSE,9,10,SoHo,381
FALSE,9,10,Central Harlem North,359
FALSE,9,10,West Chelsea/Hudson Yards,518
FALSE,9,10,Hamilton Heights,251
FALSE,9,10,Little Italy/NoLiTa,387
FALSE,9,10,Greenwich Village South,476
FALSE,9,10,East Chelsea,961
FALSE,9,10,Sutton Place/Turtle Bay North,1263
FALSE,9,10,Clinton West,550
FALSE,9,10,Two Bridges/Seward Park,31
FALSE,9,10,Stuy Town/Peter Cooper Village,121
FALSE,9,10,Yorkville East,779
FALSE,9,10,Kips Bay,585
FALSE,9,10,Clinton East,1086
FALSE,9,10,Morningside Heights,765
FALSE,9,10,Penn Station/Madison Sq West,2503
FALSE,9,10,World Trade Center,166
FALSE,9,10,Midtown South,1352
FALSE,9,10,Manhattanville,168
FALSE,9,10,Yorkville West,978
FALSE,9,10,Lenox Hill West,1532
FALSE,9,10,Lenox Hill East,1193
FALSE,9,10,Washington Heights South,313
FALSE,9,10,Midtown North,622
FALSE,9,10,Upper West Side North,1368
FALSE,9,10,Washington Heights North,117
FALSE,9,10,Financial District North,289
FALSE,9,10,Inwood,35
FALSE,9,10,Alphabet City,132
FALSE,9,10,Battery Park City,796
FALSE,9,10,Bloomingdale,88
FALSE,9,10,Chinatown,31
FALSE,9,10,Financial District South,103
FALSE,9,10,Seaport,40
FALSE,9,10,Inwood Hill Park,8
FALSE,9,10,Roosevelt Island,4
FALSE,9,10,Central Park,8
FALSE,9,10,Battery Park,7
FALSE,9,10,Marble Hill,12
FALSE,9,10,Randalls Island,2
FALSE,9,10,Highbridge Park,0
FALSE,9,10,Governor's Island/Ellis Island/Liberty Island,0
FALSE,9,20,Gramercy,1504
FALSE,9,20,Upper East Side South,3372
FALSE,9,20,Flatiron,1873
FALSE,9,20,Meatpacking/West Village West,608
FALSE,9,20,UN/Turtle Bay South,788
FALSE,9,20,East Village,924
FALSE,9,20,Garment District,1472
FALSE,9,20,East Harlem North,716
FALSE,9,20,TriBeCa/Civic Center,893
FALSE,9,20,Times Sq/Theatre District,1993
FALSE,9,20,Lincoln Square East,2452
FALSE,9,20,Midtown Center,2040
FALSE,9,20,Hudson Sq,413
FALSE,9,20,Upper East Side North,2751
FALSE,9,20,Greenwich Village North,1100
FALSE,9,20,West Village,1458
FALSE,9,20,East Harlem South,977
FALSE,9,20,Lower East Side,426
FALSE,9,20,Union Sq,895
FALSE,9,20,Upper West Side South,1291
FALSE,9,20,Lincoln Square West,532
FALSE,9,20,Murray Hill,2363
FALSE,9,20,Midtown East,1505
FALSE,9,20,Manhattan Valley,528
FALSE,9,20,Central Harlem,809
FALSE,9,20,SoHo,326
FALSE,9,20,Central Harlem North,379
FALSE,9,20,West Chelsea/Hudson Yards,488
FALSE,9,20,Hamilton Heights,248
FALSE,9,20,Little Italy/NoLiTa,381
FALSE,9,20,Greenwich Village South,513
FALSE,9,20,East Chelsea,1123
FALSE,9,20,Sutton Place/Turtle Bay North,1345
FALSE,9,20,Clinton West,589
FALSE,9,20,Two Bridges/Seward Park,48
FALSE,9,20,Stuy Town/Peter Cooper Village,145
FALSE,9,20,Yorkville East,672
FALSE,9,20,Kips Bay,595
FALSE,9,20,Clinton East,1077
FALSE,9,20,Morningside Heights,679
FALSE,9,20,Penn Station/Madison Sq West,2597
FALSE,9,20,World Trade Center,159
FALSE,9,20,Midtown South,1115
FALSE,9,20,Manhattanville,160
FALSE,9,20,Yorkville West,891
FALSE,9,20,Lenox Hill West,1406
FALSE,9,20,Lenox Hill East,1080
FALSE,9,20,Washington Heights South,275
FALSE,9,20,Midtown North,604
FALSE,9,20,Upper West Side North,1383
FALSE,9,20,Washington Heights North,100
FALSE,9,20,Financial District North,310
FALSE,9,20,Inwood,34
FALSE,9,20,Alphabet City,145
FALSE,9,20,Battery Park City,718
FALSE,9,20,Bloomingdale,107
FALSE,9,20,Chinatown,22
FALSE,9,20,Financial District South,101
FALSE,9,20,Seaport,44
FALSE,9,20,Inwood Hill Park,6
FALSE,9,20,Roosevelt Island,4
FALSE,9,20,Central Park,6
FALSE,9,20,Battery Park,6
FALSE,9,20,Marble Hill,6
FALSE,9,20,Randalls Island,1
FALSE,9,20,Highbridge Park,1
FALSE,9,20,Governor's Island/Ellis Island/Liberty Island,0
FALSE,9,30,Gramercy,1317
FALSE,9,30,Upper East Side South,3167
FALSE,9,30,Flatiron,1797
FALSE,9,30,Meatpacking/West Village West,526
FALSE,9,30,UN/Turtle Bay South,729
FALSE,9,30,East Village,972
FALSE,9,30,Garment District,1393
FALSE,9,30,East Harlem North,847
FALSE,9,30,TriBeCa/Civic Center,869
FALSE,9,30,Times Sq/Theatre District,2100
FALSE,9,30,Lincoln Square East,2361
FALSE,9,30,Midtown Center,1962
FALSE,9,30,Hudson Sq,377
FALSE,9,30,Upper East Side North,2693
FALSE,9,30,Greenwich Village North,1072
FALSE,9,30,West Village,1239
FALSE,9,30,East Harlem South,1069
FALSE,9,30,Lower East Side,400
FALSE,9,30,Union Sq,797
FALSE,9,30,Upper West Side South,1375
FALSE,9,30,Lincoln Square West,550
FALSE,9,30,Murray Hill,2214
FALSE,9,30,Midtown East,1545
FALSE,9,30,Manhattan Valley,464
FALSE,9,30,Central Harlem,802
FALSE,9,30,SoHo,324
FALSE,9,30,Central Harlem North,302
FALSE,9,30,West Chelsea/Hudson Yards,447
FALSE,9,30,Hamilton Heights,232
FALSE,9,30,Little Italy/NoLiTa,341
FALSE,9,30,Greenwich Village South,424
FALSE,9,30,East Chelsea,978
FALSE,9,30,Sutton Place/Turtle Bay North,1259
FALSE,9,30,Clinton West,544
FALSE,9,30,Two Bridges/Seward Park,51
FALSE,9,30,Stuy Town/Peter Cooper Village,152
FALSE,9,30,Yorkville East,785
FALSE,9,30,Kips Bay,623
FALSE,9,30,Clinton East,1101
FALSE,9,30,Morningside Heights,614
FALSE,9,30,Penn Station/Madison Sq West,2696
FALSE,9,30,World Trade Center,180
FALSE,9,30,Midtown South,1244
FALSE,9,30,Manhattanville,162
FALSE,9,30,Yorkville West,1025
FALSE,9,30,Lenox Hill West,1493
FALSE,9,30,Lenox Hill East,1179
FALSE,9,30,Washington Heights South,238
FALSE,9,30,Midtown North,683
FALSE,9,30,Upper West Side North,1382
FALSE,9,30,Washington Heights North,96
FALSE,9,30,Financial District North,354
FALSE,9,30,Inwood,28
FALSE,9,30,Alphabet City,161
FALSE,9,30,Battery Park City,658
FALSE,9,30,Bloomingdale,96
FALSE,9,30,Chinatown,22
FALSE,9,30,Financial District South,115
FALSE,9,30,Seaport,38
FALSE,9,30,Inwood Hill Park,4
FALSE,9,30,Roosevelt Island,4
FALSE,9,30,Central Park,10
FALSE,9,30,Battery Park,8
FALSE,9,30,Marble Hill,8
FALSE,9,30,Randalls Island,1
FALSE,9,30,Highbridge Park,0
FALSE,9,30,Governor's Island/Ellis Island/Liberty Island,0
FALSE,9,40,Gramercy,1469
FALSE,9,40,Upper East Side South,3139
FALSE,9,40,Flatiron,1700
FALSE,9,40,Meatpacking/West Village West,493
FALSE,9,40,UN/Turtle Bay South,711
FALSE,9,40,East Village,1054
FALSE,9,40,Garment District,1467
FALSE,9,40,East Harlem North,791
FALSE,9,40,TriBeCa/Civic Center,822
FALSE,9,40,Times Sq/Theatre District,2271
FALSE,9,40,Lincoln Square East,2324
FALSE,9,40,Midtown Center,2135
FALSE,9,40,Hudson Sq,341
FALSE,9,40,Upper East Side North,2820
FALSE,9,40,Greenwich Village North,975
FALSE,9,40,West Village,1399
FALSE,9,40,East Harlem South,1045
FALSE,9,40,Lower East Side,419
FALSE,9,40,Union Sq,883
FALSE,9,40,Upper West Side South,1306
FALSE,9,40,Lincoln Square West,605
FALSE,9,40,Murray Hill,2425
FALSE,9,40,Midtown East,1463
FALSE,9,40,Manhattan Valley,574
FALSE,9,40,Central Harlem,767
FALSE,9,40,SoHo,360
FALSE,9,40,Central Harlem North,347
FALSE,9,40,West Chelsea/Hudson Yards,437
FALSE,9,40,Hamilton Heights,236
FALSE,9,40,Little Italy/NoLiTa,326
FALSE,9,40,Greenwich Village South,414
FALSE,9,40,East Chelsea,934
FALSE,9,40,Sutton Place/Turtle Bay North,1212
FALSE,9,40,Clinton West,547
FALSE,9,40,Two Bridges/Seward Park,43
